imagen,split,fuente,brillo,contraste,nitidez,ruido,calidad
0013005.jpg,train,Handrise-Read-write,92.31,51.93,396.61,0.83,apta
0013006.jpg,train,Handrise-Read-write,94.39,52.38,413.68,0.99,apta
0013007.jpg,train,Handrise-Read-write,102.36,61.43,468.05,0.9,apta
0013008.jpg,train,Handrise-Read-write,105.26,49.05,306.82,0.64,apta
0013009.jpg,train,Handrise-Read-write,106.87,48.68,355.98,0.66,apta
0013010.jpg,train,Handrise-Read-write,117.42,56.79,415.09,0.67,apta
0013011.jpg,train,Handrise-Read-write,104.78,57.43,405.16,0.64,apta
0013012.jpg,train,Handrise-Read-write,95.46,54.1,223.79,0.39,apta
0013013.jpg,train,Handrise-Read-write,98.5,56.9,344.07,0.87,apta
0013014.jpg,train,Handrise-Read-write,93.31,54.87,422.29,0.74,apta
0013015.jpg,train,Handrise-Read-write,97.61,57.16,347.01,0.84,apta
0013016.jpg,train,Handrise-Read-write,95.27,53.49,382.16,0.86,apta
0013017.jpg,train,Handrise-Read-write,93.58,54.12,480.67,0.96,apta
0013018.jpg,train,Handrise-Read-write,75.74,41.21,100.83,0.39,apta
0013019.jpg,train,Handrise-Read-write,150.75,66.7,828.49,0.88,apta
0013020.jpg,train,Handrise-Read-write+BowTurnHead,144.99,58.88,44.25,0.24,no apta
0013021.jpg,train,Handrise-Read-write,112.7,56.28,338.08,0.57,apta
0013022.jpg,train,Handrise-Read-write+BowTurnHead,105.05,64.99,308.66,0.59,apta
0013024.jpg,train,Handrise-Read-write,85.8,46.75,207.25,0.67,apta
0014001.jpg,val,Handrise-Read-write,91.14,70.9,1354.83,1.54,apta
0014002.jpg,val,Handrise-Read-write+BowTurnHead,73.05,65.51,5336.74,4.64,apta
0014003.jpg,val,Handrise-Read-write+BowTurnHead,83.18,62.34,4811.0,2.89,apta
0014004.jpg,val,Handrise-Read-write+BowTurnHead,92.83,65.44,5775.53,2.4,apta
0014005.jpg,val,Handrise-Read-write,109.21,77.65,1035.94,0.73,apta
0014006.jpg,val,Handrise-Read-write,102.82,67.11,5142.88,3.38,apta
0014007.jpg,val,Handrise-Read-write,86.31,67.5,4010.18,2.7,apta
0014008.jpg,val,Handrise-Read-write+BowTurnHead,89.47,74.86,7257.72,4.75,apta
0014009.jpg,val,Handrise-Read-write+BowTurnHead,133.17,79.45,6037.41,2.44,apta
0014010.jpg,val,Handrise-Read-write,145.71,69.32,1662.81,1.69,apta
0014011.jpg,val,Handrise-Read-write,164.83,69.54,2314.48,2.2,apta
0014012.jpg,val,Handrise-Read-write+BowTurnHead,161.42,76.58,1612.4,1.43,apta
0014013.jpg,val,Handrise-Read-write+BowTurnHead,170.94,70.99,2084.88,2.17,apta
0014014.jpg,val,Handrise-Read-write+BowTurnHead,100.89,75.76,596.21,0.49,apta
0014015.jpg,val,Handrise-Read-write+BowTurnHead,99.63,53.85,401.46,1.1,apta
0014016.jpg,val,Handrise-Read-write+BowTurnHead,102.83,52.8,388.01,1.15,apta
0014017.jpg,val,Handrise-Read-write+BowTurnHead,108.52,50.49,483.28,1.24,apta
0014018.jpg,val,Handrise-Read-write+BowTurnHead,100.61,52.3,552.14,1.14,apta
0014019.jpg,val,Handrise-Read-write+BowTurnHead,100.46,54.93,362.2,1.13,apta
0014020.jpg,val,Handrise-Read-write+BowTurnHead,106.92,46.41,523.22,1.0,apta
0014021.jpg,val,Handrise-Read-write+BowTurnHead,101.28,53.39,498.48,1.21,apta
0014022.jpg,val,Handrise-Read-write+BowTurnHead,97.18,55.17,420.78,1.16,apta
0014023.jpg,val,Handrise-Read-write+BowTurnHead,95.47,55.12,476.02,1.27,apta
0014024.jpg,val,Handrise-Read-write+BowTurnHead,96.9,53.74,462.61,1.2,apta
0014025.jpg,val,Handrise-Read-write+BowTurnHead,114.99,53.07,613.77,1.16,apta
0014026.jpg,val,Handrise-Read-write,115.0,52.68,417.6,1.12,apta
0014027.jpg,val,Handrise-Read-write,98.03,57.23,453.12,1.18,apta
0014028.jpg,val,Handrise-Read-write,95.33,63.12,812.2,1.78,apta
0014029.jpg,val,Handrise-Read-write+BowTurnHead,112.14,62.35,849.36,1.6,apta
0014030.jpg,val,Handrise-Read-write+BowTurnHead,87.28,56.37,555.1,1.41,apta
0014031.jpg,val,Handrise-Read-write+BowTurnHead,101.24,63.18,586.37,1.46,apta
0014032.jpg,val,Handrise-Read-write+BowTurnHead,108.66,61.0,934.26,1.99,apta
0014033.jpg,val,Handrise-Read-write+BowTurnHead,97.62,65.34,571.92,1.12,apta
0015001.jpg,val,Handrise-Read-write+BowTurnHead,92.34,63.98,404.02,0.92,apta
0015002.jpg,train,Handrise-Read-write,89.75,63.34,246.84,0.68,apta
0015003.jpg,val,Handrise-Read-write+BowTurnHead,100.24,70.23,194.34,0.63,apta
0015004.jpg,val,Handrise-Read-write+BowTurnHead,83.78,63.69,174.58,0.56,apta
0015005.jpg,val,Handrise-Read-write+BowTurnHead,90.18,52.17,534.64,0.92,apta
0015006.jpg,val,Handrise-Read-write+BowTurnHead,95.67,44.71,352.05,1.22,apta
0015007.jpg,val,Handrise-Read-write+BowTurnHead,141.8,79.61,521.92,0.72,apta
0015008.jpg,val,Handrise-Read-write+BowTurnHead,122.98,81.86,103.67,0.38,apta
0015010.jpg,val,Handrise-Read-write+BowTurnHead,84.29,60.51,684.34,0.99,apta
0015011.jpg,val,Handrise-Read-write+BowTurnHead,88.07,60.52,212.98,0.63,apta
0015012.jpg,train,Handrise-Read-write,103.04,67.49,220.97,0.53,apta
0015013.jpg,train,Handrise-Read-write,102.72,68.29,222.71,0.57,apta
0015014.jpg,val,Handrise-Read-write+BowTurnHead,94.92,62.04,107.4,0.45,apta
0015015.jpg,val,Handrise-Read-write+BowTurnHead,88.53,56.88,157.94,0.61,apta
0015016.jpg,train,Handrise-Read-write,95.21,59.38,14.25,0.3,no apta
0015018.jpg,train,Handrise-Read-write,90.83,56.7,60.88,0.39,no apta
0015019.jpg,val,Handrise-Read-write+BowTurnHead,135.44,73.84,1282.7,1.21,apta
0015020.jpg,train,Handrise-Read-write,144.31,69.69,933.3,1.14,apta
0016001.jpg,train,Handrise-Read-write,117.62,63.74,799.26,0.94,apta
0016002.jpg,train,Handrise-Read-write,117.62,64.55,453.82,0.89,apta
0016003.jpg,train,Handrise-Read-write+BowTurnHead,107.73,54.18,187.63,0.6,apta
0016004.jpg,train,Handrise-Read-write+BowTurnHead,108.8,55.56,204.13,0.51,apta
0016005.jpg,train,Handrise-Read-write+BowTurnHead,102.91,49.02,622.3,0.84,apta
0016006.jpg,train,Handrise-Read-write+BowTurnHead,119.37,42.98,394.09,0.61,apta
0016007.jpg,train,Handrise-Read-write,103.04,58.44,303.77,0.88,apta
0016008.jpg,train,Handrise-Read-write+BowTurnHead,97.92,61.11,628.56,1.0,apta
0016009.jpg,train,Handrise-Read-write+BowTurnHead,98.49,71.62,352.71,0.72,apta
0016010.jpg,train,Handrise-Read-write+BowTurnHead,89.4,60.41,461.94,0.65,apta
0016011.jpg,train,Handrise-Read-write+BowTurnHead,148.88,67.08,520.45,0.99,apta
0016012.jpg,train,Handrise-Read-write+BowTurnHead,145.29,67.55,706.69,1.1,apta
0016013.jpg,train,Handrise-Read-write,141.51,56.66,624.81,0.7,apta
0016014.jpg,train,Handrise-Read-write,141.11,58.97,965.16,0.85,apta
0016015.jpg,train,Handrise-Read-write+BowTurnHead,115.25,64.84,345.8,0.7,apta
0016016.jpg,train,Handrise-Read-write+BowTurnHead,111.29,62.75,292.98,0.77,apta
0016017.jpg,train,Handrise-Read-write+BowTurnHead,87.04,62.25,184.53,0.56,apta
0016018.jpg,train,Handrise-Read-write+BowTurnHead,95.65,49.53,718.11,0.76,apta
0016020.jpg,train,Handrise-Read-write,115.17,59.3,206.95,0.52,apta
0016021.jpg,train,Handrise-Read-write+BowTurnHead,96.77,60.72,582.57,0.94,apta
0016022.jpg,train,Handrise-Read-write+BowTurnHead,87.44,57.23,334.86,0.68,apta
0016023.jpg,train,Handrise-Read-write+BowTurnHead,88.12,61.5,333.58,0.59,apta
0016024.jpg,train,Handrise-Read-write+BowTurnHead,87.22,59.07,402.64,0.66,apta
0016025.jpg,train,Handrise-Read-write,99.49,69.67,324.55,0.61,apta
0016026.jpg,train,Handrise-Read-write+BowTurnHead,115.62,64.15,275.06,0.72,apta
0016027.jpg,train,Handrise-Read-write,95.68,60.83,154.05,0.47,apta
0016028.jpg,train,Handrise-Read-write,90.77,62.6,190.83,0.51,apta
0016029.jpg,train,Handrise-Read-write,76.56,64.74,180.03,0.61,apta
0016030.jpg,train,Handrise-Read-write,103.29,74.55,147.91,0.5,apta
0020001.jpg,train,Handrise-Read-write,86.03,59.59,406.59,0.85,apta
0020002.jpg,val,Handrise-Read-write+BowTurnHead,98.36,43.95,1027.76,1.09,apta
0020003.jpg,train,Handrise-Read-write,95.75,52.4,326.52,0.81,apta
0020004.jpg,val,Handrise-Read-write+BowTurnHead,99.42,44.81,710.98,1.12,apta
0020005.jpg,train,Handrise-Read-write,112.09,65.92,915.64,1.84,apta
0020006.jpg,val,Handrise-Read-write+BowTurnHead,149.84,57.82,550.64,0.79,apta
0020007.jpg,train,Handrise-Read-write,156.44,55.45,414.85,0.87,apta
0020008.jpg,val,Handrise-Read-write+BowTurnHead,98.48,48.56,267.46,0.76,apta
0022001.jpg,val,Handrise-Read-write,114.52,50.32,74.34,0.49,no apta
0022002.jpg,val,Handrise-Read-write,112.73,51.01,102.24,0.53,apta
0022003.jpg,val,Handrise-Read-write+BowTurnHead,104.35,50.76,138.43,0.57,apta
0022005.jpg,val,Handrise-Read-write,90.62,46.98,579.05,0.89,apta
0022006.jpg,val,Handrise-Read-write,89.83,43.43,553.85,0.88,apta
0022007.jpg,val,Handrise-Read-write+BowTurnHead,86.62,47.11,821.49,1.16,apta
0022008.jpg,val,Handrise-Read-write+BowTurnHead,82.43,48.11,565.73,0.78,apta
0022009.jpg,val,Handrise-Read-write+BowTurnHead,91.23,46.47,523.88,0.81,apta
0022010.jpg,val,Handrise-Read-write+BowTurnHead,91.16,44.66,623.04,0.92,apta
0022011.jpg,val,Handrise-Read-write,90.06,46.52,349.11,0.74,apta
0022012.jpg,val,Handrise-Read-write,89.34,45.94,530.52,0.88,apta
0022014.jpg,val,Handrise-Read-write+BowTurnHead,86.09,49.9,643.52,0.97,apta
0022016.jpg,val,Handrise-Read-write+BowTurnHead,136.81,76.92,4275.03,3.05,apta
0022022.jpg,val,Handrise-Read-write,131.24,75.15,3602.29,3.28,apta
0022023.jpg,val,Handrise-Read-write+BowTurnHead,134.1,77.27,4007.3,3.41,apta
0022024.jpg,val,Handrise-Read-write+BowTurnHead,135.55,81.1,3551.57,3.16,apta
0022026.jpg,val,Handrise-Read-write,113.9,66.65,929.02,1.23,apta
0022027.jpg,val,Handrise-Read-write,114.07,69.3,450.79,0.77,apta
0022030.jpg,val,Handrise-Read-write+BowTurnHead,156.07,78.2,2719.5,2.42,apta
0022031.jpg,val,Handrise-Read-write,106.18,70.6,1255.89,1.65,apta
0022039.jpg,val,Handrise-Read-write+BowTurnHead,99.0,55.48,543.52,0.9,apta
0023001.jpg,train,Handrise-Read-write,108.28,62.88,365.06,1.02,apta
0023002.jpg,train,Handrise-Read-write,101.17,56.9,938.59,1.8,apta
0023003.jpg,train,Handrise-Read-write,113.9,64.26,782.84,1.6,apta
0023007.jpg,train,Handrise-Read-write,93.06,57.21,481.55,0.96,apta
0023008.jpg,train,Handrise-Read-write,113.59,49.57,646.03,1.21,apta
0023011.jpg,train,Handrise-Read-write,107.12,47.47,269.86,0.66,apta
0023013.jpg,train,Handrise-Read-write,116.75,77.21,810.0,1.31,apta
0023014.jpg,train,Handrise-Read-write,117.04,82.34,500.76,0.96,apta
0023018.jpg,train,Handrise-Read-write,91.57,66.01,747.69,0.81,apta
0023020.jpg,train,Handrise-Read-write,103.2,73.41,376.86,0.57,apta
0023025.jpg,train,Handrise-Read-write,58.14,45.53,91.63,0.56,no apta
0023030.jpg,train,Handrise-Read-write,93.72,47.39,178.53,0.75,apta
0023033.jpg,train,Handrise-Read-write,109.57,67.95,724.87,1.08,apta
0024004.jpg,train,Handrise-Read-write,127.11,73.61,486.28,0.86,apta
0024005.jpg,train,Handrise-Read-write,112.29,70.74,522.1,0.91,apta
0024006.jpg,train,Handrise-Read-write,91.61,58.11,662.61,0.81,apta
0024007.jpg,train,Handrise-Read-write,97.6,67.57,470.31,0.81,apta
0024008.jpg,train,Handrise-Read-write,88.24,56.68,363.99,0.63,apta
0024009.jpg,train,Handrise-Read-write,97.65,60.07,1150.44,1.3,apta
0024010.jpg,train,Handrise-Read-write,93.42,64.89,647.54,0.84,apta
0024012.jpg,train,Handrise-Read-write,97.53,62.81,958.87,1.16,apta
0024021.jpg,train,Handrise-Read-write,67.68,57.32,531.4,1.06,apta
0024022.jpg,train,Handrise-Read-write,64.75,56.39,603.05,1.16,apta
0024023.jpg,train,Handrise-Read-write,72.33,53.24,824.74,1.38,apta
0024025.jpg,train,Handrise-Read-write,72.84,58.55,557.81,1.07,apta
0024027.jpg,train,Handrise-Read-write,74.66,62.85,618.63,1.12,apta
0024029.jpg,train,Handrise-Read-write,94.2,47.6,523.17,0.96,apta
0024033.jpg,train,Handrise-Read-write,96.68,45.6,364.53,0.8,apta
0024037.jpg,train,Handrise-Read-write,100.49,57.49,367.57,0.73,apta
0024038.jpg,train,Handrise-Read-write,122.81,66.66,1492.17,2.87,apta
0024039.jpg,train,Handrise-Read-write,131.59,68.12,885.07,1.89,apta
0024042.jpg,train,Handrise-Read-write,126.85,65.04,653.91,1.55,apta
0024045.jpg,train,Handrise-Read-write,94.6,60.53,1139.7,2.4,apta
0024047.jpg,train,Handrise-Read-write,113.6,53.1,636.23,1.4,apta
0024052.jpg,train,Handrise-Read-write,114.56,63.05,786.52,1.71,apta
0024054.jpg,train,Handrise-Read-write,119.75,71.21,1379.75,1.78,apta
0024058.jpg,train,Handrise-Read-write,117.27,72.7,1269.45,1.76,apta
0024061.jpg,train,Handrise-Read-write,124.47,60.93,441.05,0.95,apta
0024070.jpg,train,Handrise-Read-write,109.32,67.13,229.79,0.74,apta
0025001.jpg,train,Handrise-Read-write,124.09,56.6,324.68,0.79,apta
0025002.jpg,train,Handrise-Read-write,120.04,56.15,201.64,0.69,apta
0025003.jpg,train,Handrise-Read-write,122.81,55.13,388.07,0.94,apta
0025004.jpg,train,Handrise-Read-write,124.31,52.28,386.47,0.91,apta
0025005.jpg,train,Handrise-Read-write,120.91,51.03,218.07,0.72,apta
0025006.jpg,train,Handrise-Read-write,120.63,50.17,142.66,0.6,apta
0025007.jpg,train,Handrise-Read-write,119.07,49.65,422.94,0.97,apta
0025008.jpg,train,Handrise-Read-write,99.42,69.65,775.84,1.59,apta
0025009.jpg,train,Handrise-Read-write,78.83,56.33,282.23,0.86,apta
0025010.jpg,train,Handrise-Read-write,73.81,54.93,489.28,1.24,apta
0025011.jpg,train,Handrise-Read-write,97.64,73.65,154.58,0.65,apta
0025012.jpg,train,Handrise-Read-write,102.64,69.04,456.46,1.04,apta
0025013.jpg,train,Handrise-Read-write,96.62,68.24,329.05,0.86,apta
0025014.jpg,train,Handrise-Read-write,74.94,55.1,510.72,1.25,apta
0025015.jpg,train,Handrise-Read-write,106.11,64.1,498.37,1.35,apta
0025016.jpg,train,Handrise-Read-write,104.21,62.44,435.71,1.36,apta
0025017.jpg,train,Handrise-Read-write,98.37,59.97,559.61,1.39,apta
0025018.jpg,train,Handrise-Read-write,101.08,42.3,141.72,0.65,apta
0025020.jpg,train,Handrise-Read-write,102.22,39.81,235.33,0.77,apta
0025021.jpg,train,Handrise-Read-write,102.59,49.24,390.25,1.07,apta
0025022.jpg,train,Handrise-Read-write,101.7,48.85,420.05,1.12,apta
0025023.jpg,train,Handrise-Read-write,99.92,55.28,203.84,0.86,apta
0025024.jpg,train,Handrise-Read-write,82.34,58.02,458.12,1.09,apta
0025025.jpg,train,Handrise-Read-write,102.33,59.37,783.12,1.71,apta
0025026.jpg,train,Handrise-Read-write,90.85,51.02,185.28,0.77,apta
0025027.jpg,train,Handrise-Read-write,101.69,57.16,729.4,1.88,apta
0025028.jpg,train,Handrise-Read-write,103.2,61.71,788.39,1.99,apta
0025029.jpg,train,Handrise-Read-write,92.32,57.62,541.35,1.45,apta
0025030.jpg,train,Handrise-Read-write,105.89,54.53,532.95,1.52,apta
0025034.jpg,train,Handrise-Read-write,107.98,62.42,825.09,1.71,apta
0025037.jpg,train,Handrise-Read-write,115.93,57.66,1419.35,2.55,apta
0025041.jpg,train,Handrise-Read-write,150.15,60.39,228.49,0.8,apta
0025042.jpg,train,Handrise-Read-write,145.62,61.54,382.82,1.16,apta
0025053.jpg,train,Handrise-Read-write,101.95,56.17,2064.39,3.28,apta
0025056.jpg,train,Handrise-Read-write,103.95,62.21,933.97,2.22,apta
0025060.jpg,train,Handrise-Read-write,102.98,49.18,393.0,1.09,apta
0025069.jpg,train,Handrise-Read-write,100.27,67.77,2072.22,2.1,apta
0081_000211.jpg,train,Handrise-Read-write,54.48,52.1,333.92,0.83,no apta
0081_000212.jpg,train,Handrise-Read-write,54.53,52.15,336.87,0.83,no apta
0081_000213.jpg,train,Handrise-Read-write,54.56,52.2,338.98,0.84,no apta
0081_000214.jpg,train,Handrise-Read-write,54.68,52.26,335.49,0.83,no apta
0081_000246.jpg,train,Handrise-Read-write,47.92,50.62,570.2,0.95,no apta
0081_000365.jpg,train,Handrise-Read-write,53.72,52.21,320.77,0.81,no apta
0081_000366.jpg,train,Handrise-Read-write,53.73,52.18,327.99,0.83,no apta
0081_000368.jpg,train,Handrise-Read-write,54.22,52.67,319.49,0.82,no apta
0081_000369.jpg,train,Handrise-Read-write,54.17,52.61,334.71,0.83,no apta
0081_000372.jpg,train,Handrise-Read-write,53.24,52.02,318.04,0.81,no apta
0081_000373.jpg,train,Handrise-Read-write,53.18,52.09,334.19,0.85,no apta
0081_000374.jpg,train,Handrise-Read-write,52.89,51.74,328.55,0.83,no apta
0081_000375.jpg,train,Handrise-Read-write,52.88,51.75,335.27,0.84,no apta
0081_000376.jpg,train,Handrise-Read-write,61.45,57.91,335.96,0.85,apta
0081_000377.jpg,train,Handrise-Read-write,61.52,58.16,332.49,0.86,apta
0081_000378.jpg,train,Handrise-Read-write,61.2,57.41,322.87,0.84,apta
0081_000379.jpg,train,Handrise-Read-write,62.23,58.06,340.84,0.89,apta
0081_000382.jpg,train,Handrise-Read-write,53.64,51.72,292.61,0.73,no apta
0081_000383.jpg,train,Handrise-Read-write,53.6,51.55,308.83,0.77,no apta
0081_000386.jpg,train,Handrise-Read-write,53.21,51.9,325.25,0.81,no apta
0081_000387.jpg,train,Handrise-Read-write,53.24,51.91,329.2,0.82,no apta
0081_000388.jpg,train,Handrise-Read-write,53.44,52.1,336.53,0.83,no apta
0081_000391.jpg,train,Handrise-Read-write,53.53,51.85,322.48,0.81,no apta
0081_000393.jpg,train,Handrise-Read-write,53.68,51.93,330.3,0.82,no apta
0081_000394.jpg,train,Handrise-Read-write,53.85,51.84,315.85,0.79,no apta
0081_000395.jpg,train,Handrise-Read-write,53.78,51.82,317.89,0.8,no apta
0081_000396.jpg,train,Handrise-Read-write,54.0,51.87,323.97,0.8,no apta
0081_000397.jpg,train,Handrise-Read-write,53.92,51.96,326.64,0.81,no apta
0081_000398.jpg,train,Handrise-Read-write,53.88,52.01,335.14,0.84,no apta
0081_000399.jpg,train,Handrise-Read-write,53.83,51.96,328.59,0.82,no apta
0081_000416.jpg,train,Handrise-Read-write,53.98,52.22,299.28,0.74,no apta
0081_000417.jpg,train,Handrise-Read-write,53.8,51.97,317.19,0.79,no apta
0081_000418.jpg,train,Handrise-Read-write,53.77,51.97,323.75,0.81,no apta
0081_000419.jpg,train,Handrise-Read-write,53.96,52.21,334.53,0.85,no apta
0081_000420.jpg,train,Handrise-Read-write,54.09,52.33,335.65,0.84,no apta
0081_000421.jpg,train,Handrise-Read-write,54.05,52.4,337.49,0.84,no apta
0081_000422.jpg,train,Handrise-Read-write,53.91,52.0,336.56,0.84,no apta
0081_000423.jpg,train,Handrise-Read-write,53.95,51.95,342.2,0.86,no apta
0081_000424.jpg,train,Handrise-Read-write,54.06,51.94,337.59,0.84,no apta
0081_000425.jpg,train,Handrise-Read-write,54.04,51.99,334.19,0.83,no apta
0081_000426.jpg,train,Handrise-Read-write,54.03,51.94,324.36,0.81,no apta
0081_000427.jpg,train,Handrise-Read-write,54.07,51.91,328.38,0.82,no apta
0081_000452.jpg,train,Handrise-Read-write,53.94,52.74,337.04,0.83,no apta
0081_000453.jpg,train,Handrise-Read-write,53.96,52.44,334.33,0.82,no apta
0081_000454.jpg,train,Handrise-Read-write,53.86,52.44,328.91,0.82,no apta
0081_000456.jpg,train,Handrise-Read-write,54.06,52.44,335.08,0.82,no apta
0081_000457.jpg,train,Handrise-Read-write,53.91,52.22,330.86,0.82,no apta
0081_000458.jpg,train,Handrise-Read-write,54.08,52.46,326.94,0.81,no apta
0081_000463.jpg,train,Handrise-Read-write,53.98,52.43,327.7,0.81,no apta
0081_000466.jpg,train,Handrise-Read-write,54.11,52.27,333.06,0.83,no apta
0081_000467.jpg,train,Handrise-Read-write,54.07,52.26,330.89,0.83,no apta
0081_001261.jpg,train,Handrise-Read-write,54.86,53.0,321.86,0.81,no apta
0081_001262.jpg,train,Handrise-Read-write,54.82,52.9,323.54,0.81,no apta
0081_001263.jpg,train,Handrise-Read-write,47.89,50.61,513.83,0.94,no apta
0081_001477.jpg,train,Handrise-Read-write,54.35,52.08,343.93,0.84,no apta
0081_001479.jpg,train,Handrise-Read-write,54.39,52.07,329.85,0.81,no apta
0081_001480.jpg,train,Handrise-Read-write,54.25,52.09,325.42,0.8,no apta
0081_001481.jpg,train,Handrise-Read-write,54.13,52.11,323.68,0.79,no apta
0081_001482.jpg,train,Handrise-Read-write,54.24,52.14,320.19,0.79,no apta
0081_001483.jpg,train,Handrise-Read-write,54.25,52.06,322.18,0.79,no apta
0081_001494.jpg,train,Handrise-Read-write,55.24,52.35,325.34,0.79,no apta
0081_001498.jpg,train,Handrise-Read-write,65.27,59.52,404.6,0.97,apta
0081_001499.jpg,train,Handrise-Read-write,65.41,59.44,387.68,0.92,apta
0081_001500.jpg,train,Handrise-Read-write,65.75,59.67,404.08,0.96,apta
0081_001501.jpg,train,Handrise-Read-write,65.58,59.89,389.67,0.93,apta
0081_001502.jpg,train,Handrise-Read-write,65.92,59.98,415.68,0.98,apta
0081_001503.jpg,train,Handrise-Read-write,65.83,59.93,419.26,0.99,apta
0081_001505.jpg,train,Handrise-Read-write,65.79,59.99,393.02,0.94,apta
0081_001506.jpg,train,Handrise-Read-write,65.32,59.65,398.84,0.95,apta
0081_001507.jpg,train,Handrise-Read-write,65.6,60.11,404.45,0.96,apta
0081_001508.jpg,train,Handrise-Read-write,65.71,60.26,395.48,0.95,apta
0081_001509.jpg,train,Handrise-Read-write,66.17,60.18,396.51,0.94,apta
0081_001510.jpg,train,Handrise-Read-write,66.31,60.24,383.32,0.93,apta
0081_001511.jpg,train,Handrise-Read-write,65.4,59.55,362.14,0.9,apta
0081_001512.jpg,train,Handrise-Read-write,66.07,59.8,372.82,0.92,apta
0081_001513.jpg,train,Handrise-Read-write,66.37,59.91,372.64,0.91,apta
0081_001786.jpg,train,Handrise-Read-write,54.21,51.55,287.56,0.71,no apta
0081_001787.jpg,train,Handrise-Read-write,54.15,51.46,293.37,0.73,no apta
0081_001789.jpg,train,Handrise-Read-write,53.89,52.09,282.48,0.72,no apta
0081_001790.jpg,train,Handrise-Read-write,54.61,52.12,292.86,0.74,no apta
0081_001791.jpg,train,Handrise-Read-write,54.3,51.87,304.33,0.76,no apta
0081_001792.jpg,train,Handrise-Read-write,54.37,51.91,309.7,0.78,no apta
0081_001793.jpg,train,Handrise-Read-write,53.99,51.91,298.38,0.75,no apta
0081_001794.jpg,train,Handrise-Read-write,54.27,51.81,294.21,0.73,no apta
0081_001795.jpg,train,Handrise-Read-write,54.3,51.94,300.36,0.75,no apta
0081_001796.jpg,train,Handrise-Read-write,54.44,52.11,310.58,0.78,no apta
0081_001797.jpg,train,Handrise-Read-write,54.18,51.96,304.42,0.76,no apta
0081_001798.jpg,train,Handrise-Read-write,54.27,52.06,303.42,0.76,no apta
0081_001799.jpg,train,Handrise-Read-write,54.3,52.1,309.19,0.77,no apta
0081_001800.jpg,train,Handrise-Read-write,54.34,52.18,303.19,0.76,no apta
0081_001801.jpg,train,Handrise-Read-write,54.42,52.18,305.37,0.77,no apta
0081_001802.jpg,train,Handrise-Read-write,54.37,52.1,312.07,0.78,no apta
